21,261,300,18445742565760933888,fffc7122427ba000,18446741870791774135,fffffdff17de4fb7,50,18446558008557321128,ffff56c654b23ba8,261,18445743919422488491,fffc725d6effbfab,5054047,1010809.400
22,342,300,18445627682796163072,fffc08a5fc2d5000,18446738902001509691,fffffb4bde2de53b,50,18446615545021017302,ffff8b1a952d2cd6,342,18445628061996052190,fffc08fe46406ede,5370760,1074152.000
23,214,300,18445972901578350592,fffd429f7f0f2000,18446743071171534064,ffffff169413dcf0,50,18446570068122603850,ffff61be2acd114a,214,18445983507630986581,fffd4c44e90f1555,5334025,1066805.000
24,258,300,18445700040187863040,fffc4a7500ce6000,18446740717978684365,fffffcf2aeda8bcd,50,18446553615474237270,ffff52c77c8a1f56,258,18445700455468540165,fffc4ad5b176a105,4920582,984116.400
25,294,300,18445601324297666560,fffbf0aceb3cc000,18446740223257739024,fffffc7f7f2fff10,50,18446585212857888488,ffff6f84535e2ee8,294,18445603802544236686,fffbf2edee3e688e,4931362,986272.400
26,277,300,18445790908599574528,fffc9d19f4352000,18446743972642474824,ffffffe877eecb48,50,18446553179251207634,ffff5261eb9eedd2,277,18445798674943220342,fffca42a325c9a76,4914874,982974.800
27,333,300,18445598706959491072,fffbee4b85b9a000,18446739172152674478,fffffb8ac47188ae,50,18446545264854178397,ffff4b2f34cc1a5d,333,18445599789351037198,fffbef478949e90e,5102985,1020597.000
28,354,300,18445551220577308672,fffbc31b3cc89000,18446741914640715035,fffffe094d780d1b,50,18446583358171393610,ffff6dd47f702e4a,354,18445556334059875938,fffbc7c1d0186e62,5469522,1093904.400
29,311,300,18445779780480606208,fffc92fafca12000,18446737308549795963,fffff9d8dd0e507b,50,18446592807534651006,ffff766c9960e67e,311,18445788210714729039,fffc9aa5cdbd5a4f,5339845,1067969.000
30,265,300,18445836476660150272,fffcc68b98457000,18446742366513963060,fffffe728336a034,50,18446585522342849601,ffff6fcc621bec41,265,18445840515175298727,fffcca37e28836a7,4850661,970132.200
31,270,300,18445792765509345280,fffc9eca4ca7a000,18446740637669701457,fffffcdffc10b751,50,18446569772768390169,ffff617966516c19,270,18445799418056695770,fffca4d737605fda,4996885,999377.000
32,302,300,18445698268062588928,fffc48d865e8a000,18446739418851180806,fffffbc434d20106,50,18446605699649846431,ffff822647533c9f,302,18445700204234866732,fffc4a9b32c5002c,5001463,1000292.600
33,203,300,18445913829351325696,fffd0ce5abf38000,18446742915269303720,fffffef247949da8,50,18446532591028759070,ffff3fa859ef6a1e,203,18445913930593020689,fffd0cfd3e6d2b11,4737214,947442.800
34,338,300,18445475177624793088,fffb7df21b9c7000,18446740443035911710,fffffcb2aafcc61e,50,18446575105762171326,ffff6653158499be,338,18445475906073080690,fffb7e9bb6833372,4794418,958883.600
35,289,300,18445730266025267200,fffc65f2811b9000,18446742059757725599,fffffe2b171de79f,50,18446535473969706261,ffff4247969b3515,289,18445730282427487092,fffc65f652c19374,4778231,955646.200
36,365,300,18445492475270483968,fffb8dad87a35000,18446743094875794581,ffffff1c18f62c95,50,18446544246896962569,ffff4a4231d1ac09,365,18445493088726290960,fffb8e3c5c741210,4864958,972991.600
37,341,300,18445545112834023424,fffbbd8d2aea2000,18446739905735494598,fffffc3591630bc6,50,18446556587369165697,ffff557b6f47f381,341,18445549265999847214,fffbc15426e35f2e,5222143,1044428.600
38,269,300,18445619155667230720,fffc00e49bafa000,18446739887776884769,fffffc3162f86821,50,18446517124962065297,ffff319760861b91,269,18445624262021078516,fffc05898617ddf4,4674930,934986.000
39,371,300,18445382381224628224,fffb298c43249000,18446741521734086783,fffffdadd268b07f,50,18446533066880477387,ffff401724e868cb,371,18445389371879736342,fffb2fe7e6a84416,5186399,1037279.800
40,378,300,18445478032735105024,fffb808add727000,18446739344027779604,fffffbb2c8ff8214,50,18446591698383996459,ffff756a5ad9062b,378,18445478663371301474,fffb811db24b2262,5285547,1057109.400
41,231,300,18445829821756223488,fffcc07e21163000,18446743970621546656,ffffffe7ff79e0a0,50,18446564020812843700,ffff5c3e2b0d0ab4,231,18445830474193188388,fffcc116095c3624,4947707,989541.400
42,284,300,18445663756329299968,fffc2975024e3000,18446742660603437402,fffffeb6fc4fe15a,50,18446598152479081595,ffff7b4910e4847b,284,18445667662614439743,fffc2d02830b273f,5016133,1003226.600
43,251,300,18445868546326736896,fffce3b6655b3000,18446742897042036554,fffffeee0926974a,50,18446585288483678598,ffff6f95ef042986,251,18445874510902455158,fffce92321c5eb76,5130091,1026018.200
44,276,300,18445791362354311168,fffc9d839a18f000,18446743812528170321,ffffffc330606551,50,18446610716211627967,ffff86b649b547bf,276,18445792090289896975,fffc9e2d16707e0f,5400506,1080101.200
45,247,300,18445943928722010112,fffd2845ba3fb000,18446743532887367386,ffffff82147c5eda,50,18446578303893617657,ffff693bb501bbf9,247,18445951168180616046,fffd2edb4b9b7b6e,5225397,1045079.400
46,268,300,18445749454813941760,fffc77663e0a5000,18446736771302415293,fffff95bc69ddbbd,50,18446567205602415446,ffff5f23af4d5356,268,18445756093347175898,fffc7d6fe5749dda,5133836,1026767.200
47,315,300,18445682865066729472,fffc3ad61bcfe000,18446739943691904017,fffffc3e67c3e411,50,18446548600020170304,ffff4e37bc2e7640,315,18445683772207319906,fffc3ba9519acb62,5163605,1032721.000
48,346,300,18445571231573266432,fffbd54e6916d000,18446737910556630790,fffffa6507759f06,50,18446543507839852795,ffff49961e9520fb,346,18445574504079100764,fffbd84859a30b5c,5264627,1052925.400
49,324,300,18445540678491357184,fffbb984b77ec000,18446740775827840019,fffffd0026ee9c13,50,18446546080399501874,ffff4bed17162a32,324,18445548365696013763,fffbc082889915c3,4873457,974691.400
50,300,300,18445556113849249792,fffbc78e8a84f000,18446728882298417810,fffff22ef955f292,50,18446589596678057988,ffff738103697004,300,18445559770304058907,fffbcae1e035961b,4724923,944984.600
51,269,300,18445817211520589824,fffcb5061478a000,18446744009212155239,fffffff0fba7d567,50,18446583348202546761,ffff6dd22d3fa649,269,18445819656865274756,fffcb73f6e5f5b84,5169839,1033967.800
52,211,300,18445779720667525120,fffc92ed0f7df000,18446742366366555721,fffffe727a6d5e49,50,18446481429911949721,ffff112079bdd199,211,18445787902038467800,fffc9a5def3364d8,4705637,941127.400
53,369,300,18445168210923937792,fffa66c2da72e000,18446741265735736495,fffffd7237b7dcaf,50,18446567768107686017,ffff5fa6a73a9881,369,18445169542853871141,fffa67f8f7a8c625,4700206,940041.200
54,250,300,18445686240098357248,fffc3de7eb5f9000,18446743718900347884,ffffffad63b933ec,50,18446552417968243197,ffff51b0ab9ec1fd,250,18445694236838784213,fffc452dce3eecd5,4717758,943551.600
55,333,300,18445594139261698048,fffbea2405b88000,18446743091199889704,ffffff1b3ddc5128,50,18446548569657135646,ffff4e30aa67521e,333,18445594850358956842,fffbeac9966b932a,4862625,972525.000
56,289,300,18445571049395052544,fffbd523fe6be000,18446739705433748706,fffffc06ee78f4e2,50,18446533838564142683,ffff40cad0d6ae5b,289,18445573240839474382,fffbd7223ab00cce,4855709,971141.800
57,331,300,18445482662837100544,fffb84c0e5082000,18446739071960858770,fffffb73708bc092,50,18446597432406437672,ffff7aa16937ef28,331,18445485738524992836,fffb878d0250e544,4754016,950803.200
58,229,300,18445864225890869248,fffcdfc8774fa000,18446740704767510821,fffffcef9b680925,50,18446560253770351821,ffff58d115d244cd,229,18445864998966144792,fffce07c76302f18,4881088,976217.600
59,276,300,18445641154074357760,fffc14e682edb000,18446743407544330160,ffffff64e57567b0,50,18446547843448984864,ffff4d8795065520,276,18445643286932708546,fffc16d71b315cc2,4682437,936487.400
60,322,300,18445566692146155520,fffbd12d7e261000,18446743727608986158,ffffffaf6acc7a2e,50,18446547047082456381,ffff4cce29e1753d,322,18445567412280334742,fffbd1d5297d9996,4829225,965845.000
61,323,300,18445561913946984448,fffbccd4fb48d000,18446731279315933459,fffff45d12b69913,50,18446575387656407086,ffff6694b7b9482e,323,18445562371646489107,fffbcd3f8c4d0213,5107423,1021484.600
62,265,300,18445731957390684160,fffc677c4e57b000,18446743643430978778,ffffff9bd16604da,50,18446577003506232564,ffff680cefe0ecf4,265,18445736156748491456,fffc6b4e0b92aac0,4800444,960088.800
63,273,300,18445741652489641984,fffc704d9f45a000,18446736667298770699,fffff9438f842f0b,50,18446579855817544294,ffff6aa50ae19266,273,18445741848245028200,fffc707b3333c568,4696419,939283.800
64,282,300,18445758766357504000,fffc7fde41496000,18446739918071350605,fffffc3870a9454d,50,18446567524901856530,ffff5f6e07082512,282,18445763184394655159,fffc83e2e8d255b7,4950789,990157.800
65,278,300,18445684780863385600,fffc3c942a30f000,18446735805918738544,fffff87b0143f870,50,18446515061950545573,ffff2fb70b747ea5,278,18445702611098583385,fffc4ccb9706c159,4879560,975912.000
66,348,300,18445370003155517440,fffb1e4a44bb0000,18446740157026105423,fffffc701379784f,50,18446505011824651763,ffff269311456df3,348,18445370809591903547,fffb1f060815b53b,4926132,985226.400
67,412,300,18445309702400155648,fffae77267a0a000,18446742048698609188,fffffe2883f12e24,50,18446552519757167494,ffff51c85eb67b86,412,18445313412611130061,fffaead2416f42cd,4943782,988756.400
68,315,300,18445594749995241472,fffbeab23846d000,18446732869919607431,fffff5cf6a148a87,50,18446550909327865238,ffff505169a57596,315,18445609862261395197,fffbf870d1884efd,5228437,1045687.400
69,296,300,18445585087419437056,fffbe1e879e0d000,18446742281505764610,fffffe5eb8547502,50,18446564615337690622,ffff5cc8977e45fe,296,18445588519843764244,fffbe507a64f9814,4748071,949614.200
70,274,300,18445667323478388736,fffc2cb38cf5b000,18446742739730813141,fffffec968abd0d5,50,18446550354574119474,ffff4fd03fbf1232,274,18445669545472705838,fffc2eb8e624452e,4799183,959836.600
71,287,300,18445581758896955392,fffbdee17e7a6000,18446741063956889522,fffffd433cc2ffb2,50,18446554734827610286,ffff53cc1b3320ae,287,18445584898676412002,fffbe1bc87eace62,4732807,946561.400
72,287,300,18445608040417902592,fffbf6c8a332c000,18446743763966394557,ffffffb7e1de80bd,50,18446509390739506020,ffff2a8e9cef8364,287,18445614556573010606,fffbfcb5cc4f0aae,4687032,937406.400
73,341,300,18445335975889272832,fffaff57ad9d0000,18446743298829477467,ffffff4b958c665b,50,18446514973990958319,ffff2fa290a7b4ef,341,18445344518026967345,fffb071c8cb23931,4716990,943398.000
74,375,300,18445369475397996544,fffb1dcf63ee5000,18446741991428452147,fffffe1b2e5fef33,50,18446578277463741687,ffff69358da9d4f7,375,18445371642559266141,fffb1fc7f8cefd5d,4865643,973128.600
75,266,300,18445749296234696704,fffc774151fb1000,18446741474521679455,fffffda2d454865f,50,18446536449768592949,ffff432ac8c09635,266,18445752066547223418,fffc79c655798b7a,4979768,995953.600
76,338,300,18445498330063802368,fffb9300b4839000,18446737106266817066,fffff9a9c40d022a,50,18446578644891390730,ffff698b1a0ed30a,338,18445503794748287578,fffb97f90d176a5a,5129666,1025933.200
77,271,300,18445751500800581632,fffc79429c58e000,18446743571880709502,ffffff8b28ab8d7e,50,18446608663663754664,ffff84d864523da8,271,18445756719779488472,fffc7e01bfbb22d8,4670550,934110.000
78,198,300,18445931613434773504,fffd1d1259ed8000,18446736420115990657,fffff90a02464881,50,18446528601801105301,ffff3c0789701f95,198,18445935485259016658,fffd2097d4a2e9d2,4907767,981553.400
79,347,300,18445451242258874368,fffb682d38a0c000,18446742581271921522,fffffea483c90372,50,18446558057251949753,ffff56d1ab1f4cb9,347,18445451289779613345,fffb68384915aea1,4713398,942679.600
80,340,300,18445627974963945472,fffc08ea02bbe000,18446742643542001139,fffffeb3035f05f3,50,18446562445298091953,ffff5acf570dc7b1,340,18445632552230901711,fffc0d13bd1ad7cf,5127297,1025459.400
81,272,300,18445654303240794112,fffc20dc0a52b000,18446743342097825279,ffffff55a88afdff,50,18446573466758920890,ffff64d5794fbaba,272,18445674680178074133,fffc33646a6e6215,5166287,1033257.400
82,291,300,18445720432005763072,fffc5d00d7de5000,18446741573683947584,fffffdb9eadca840,50,18446547737409659757,ffff4d6ee496a36d,291,18445722659056172893,fffc5f075e6abf5d,5044462,1008892.400
83,311,300,18445566055910195200,fffbd0995b87c000,18446740498364337263,fffffcbf8cd18c6f,50,18446568427796581102,ffff60403fc04aee,311,18445579440088505148,fffbdcc59ab95b3c,5010546,1002109.200
84,251,300,18445690198231724032,fffc41817e81b000,18446743901590635271,ffffffd7ece9c307,50,18446527288000958584,ffff3ad5a4d8d078,251,18445691765197108282,fffc42ee54ebf43a,4978942,995788.400
85,384,300,18445443359457992704,fffb6101dd14e000,18446739667150647378,fffffbfe049f3052,50,18446611128342601075,ffff87163ea0dd73,384,18445445220302856751,fffb62b32014222f,4926428,985285.600
86,214,300,18445946401507852288,fffd2a8577c54000,18446732552372065440,fffff5857ac594a0,50,18446538948672971101,ffff45709b0f615d,214,18445947358643454187,fffd2b64517f80eb,4911347,982269.400
87,320,300,18445513323490066432,fffba0a3a25c4000,18446740786926537272,fffffd02bc774a38,50,18446482956148896142,ffff1283d48d718e,320,18445513503639279080,fffba0cd941715e8,4536424,907284.800
88,363,300,18445177368345616384,fffa6f16fb50a000,18446743878735236251,ffffffd29aa00c9b,50,18446546320452842166,ffff4c24fb6172b6,363,18445178335178925545,fffa6ff8171225e9,4772091,954418.200
89,330,300,18445557554169290752,fffbc8dde448a000,18446739983637670187,fffffc47b4b7e92b,50,18446559869627625557,ffff5877a5217055,330,18445560448738989127,fffbcb7fd6151447,5103120,1020624.000
90,258,300,18445638849217994752,fffc12cddec8a000,18446743312593663934,ffffff4ec9f537be,50,18446514152135828410,ffff2ee33645a3ba,258,18445639749272378672,fffc139f6e349d30,4787379,957475.800
91,371,300,18445364544267206656,fffb195345a1c000,18446737172589947675,fffff9b93537ab1b,50,18446516629216848304,ffff3123f3ce69b0,371,18445366056982092765,fffb1ab37a771bdd,4813940,962788.000
92,361,300,18445379406753329152,fffb26d7b6d67000,18446743711251431567,ffffffab9bd0008f,50,18446536913317775478,ffff4396b66fc876,361,18445381891342350597,fffb291a33e23905,5133552,1026710.400
93,314,300,18445501111358894080,fffb9588469eb000,18446739333288152952,fffffbb048ddcf78,50,18446544867533257426,ffff4ad2b29ffad2,314,18445506959954641638,fffb9ada021782e6,5146680,1029336.000
94,323,300,18445548836651782144,fffbc0f02fbfd000,18446742869471288223,fffffee79dce5b9f,50,18446563747043489736,ffff5bfe6d2037c8,323,18445555719791576569,fffbc732cada05f9,4998598,999719.600
95,314,300,18445662113713180672,fffc27f68ec15000,18446740514920386951,fffffcc367a2d187,50,18446607323487027531,ffff83a05b90414b,314,18445664321132727386,fffc29f883368c5a,5501064,1100212.800
96,243,300,18445923572374405120,fffd15c225618000,18446743539767613300,ffffff83ae949774,50,18446596058892178238,ffff79619d63933e,243,18445923748505460788,fffd15eb279c2034,4931771,986354.200
97,200,300,18445855984805306368,fffcd849b0556000,18446743567900882709,ffffff8a3b743715,50,18446534879123500176,ffff41bd17026c90,200,18445856965923283994,fffcd92e1f85a41a,4857554,971510.800
98,299,300,18445488906193248256,fffb8a6e8a0ea000,18446741153989435842,fffffd58331ea1c2,50,18446565781146776304,ffff5dd8072132f0,299,18445498512028389061,fffb932b1272cec5,4834328,966865.600
99,274,300,18445674318332895232,fffc33102ac72000,18446743402243428524,ffffff63a98010ac,50,18446505955137788361,ffff276eb31d99c9,274,18445677806351819915,fffc363c48e8248b,4929465,985893.000
